,CompanyID,Year,Quarter,Price_To_Earnings_Ratio,Price_To_Book_Ratio,Debt_To_Equity_Ratio,Dividend_Yield,Free_Cash_Flow
0,1045810,2016,4,0.5893939393939395,0.17540864220525237,0.7902775190910785,19.643882947941588,826000000.0
1,1045810,2017,1,0.8732792207792208,0.2511872432245814,0.6987743828758847,17.936570103091295,1496000000.0
2,1045810,2017,2,0.718659217877095,0.24810190584785796,0.5328229353314872,5.383765295145892,228000000.0
3,1045810,2017,3,0.9811002444987774,0.40093420920502093,0.5735564853556485,6.929422867988777,879000000.0
4,1045810,2017,4,1.143400447427293,0.4851145915315599,0.5473004879584449,8.111792177182307,1967000000.0
5,1045810,2018,1,1.1942632612966602,0.4873780216838442,0.5046178557087405,9.365041404468393,2909000000.0
6,1045810,2018,2,0.8862101910828025,0.4370393157962939,0.48503304392898794,2.698189105933988,1327000000.0
7,1045810,2018,3,0.8527426160337553,0.41844695849914726,0.4646958499147243,4.945328308662394,2111000000.0
8,1045810,2018,4,0.6748320413436693,0.3357180791556728,0.4413720316622691,8.582398952155106,2448000000.0
9,1045810,2019,1,0.5234801762114538,0.23201233140655106,0.4228216655962321,17.116815855172728,3143000000.0
10,1045810,2019,2,0.8305730129390019,0.28106902308326465,0.44486809563066776,3.5563783866346457,592000000.0
11,1045810,2019,3,0.9297782705099779,0.2470704044117647,0.42946981424148606,7.635920261726453,1415000000.0
12,1045810,2019,4,1.2629040404040404,0.2720412876761191,0.40984483681112893,9.571664725563654,2952000000.0
13,1045810,2020,1,1.282418300653595,0.29373620943952805,0.4187971156997706,10.879399430371382,4272000000.0
14,1045810,2020,2,1.3409576427255985,0.3413069394610276,0.7752500190854263,2.192011433531637,754000000.0
15,1045810,2020,3,1.9136347197106693,0.4685035503809113,0.8096880839442289,3.0220478795471237,2104000000.0
16,1045810,2020,4,2.0095659163987136,0.503762292943785,0.7530324768488327,3.831868485095391,2910000000.0
17,1045810,2021,1,1.845840455840456,0.47327073935949804,0.7043153969099627,4.940610979218339,4694000000.0
18,1045810,2021,2,1.8826713124274104,0.5361822627037393,0.640353680622137,0.9834809180561909,1576000000.0
19,1045810,2021,3,2.613602339181287,2.63438435239041,0.8276824135811226,0.3554162553598589,4075000000.0
20,1045810,2021,4,3.4583739837398375,2.6801192201025295,0.7073703672577527,0.4672202857038877,5372000000.0
21,1045810,2022,1,4.869860557768924,2.292911588756952,0.6604163535247257,0.6538950828977703,8132000000.0
22,1045810,2022,2,7.198880308880309,1.7752515425531914,0.7177811550151976,0.2140199293560449,1370000000.0
23,1045810,2022,3,9.54778947368421,1.897668693136556,0.8228166533897949,0.441878641742826,2207000000.0
24,1045810,2022,4,11.427457627118644,1.5683060190172844,0.8964822708323575,0.8960101064205538,2069000000.0
25,1045810,2023,1,11.092840909090908,2.1969456495181214,0.8633545993393964,0.8196941478933126,3808000000.0
26,1045810,2023,2,14.296082474226806,2.793799673735726,0.8132137030995106,0.14451717599774658,2663000000.0
27,1045810,2023,3,11.174497607655503,4.200296214683102,0.801934475109996,0.17227595711323193,8722000000.0
28,1045810,2023,4,5.321984334203655,3.0245445723733653,0.6277769427326019,0.2942010336411408,15776000000.0
29,1045810,2024,1,5.104705394190871,3.5337239355018846,0.529340592861464,0.26008677878997166,27021000000.0
30,1045810,2024,2,5.004901506373117,4.327843498433112,0.5683529363884254,0.04607885729128318,14976000000.0
31,1045810,2024,3,7.578380829015543,49.45022431693519,0.4654641745619616,0.011961569858899342,28487000000.0
